ID,Tipo,SKU,"GTIN, UPC, EAN o ISBN",Nombre,Publicado,¿Está destacado?,Visibilidad en el catálogo,Descripción corta,Descripción,¿Existencias?,Inventario,¿Permitir reservas de productos agotados?,¿Vendido individualmente?,Precio normal,Categorías,Etiquetas,Clase de envío,Imágenes,Posición,Marcas,Nombre del atributo 1,Valor(es) del atributo 1,Atributo visible 1,Atributo global 1,Nombre del atributo 2,Valor(es) del atributo 2,Atributo visible 2,Atributo global 2,Nombre del atributo 3,Valor(es) del atributo 3,Atributo visible 3,Atributo global 3,Nombre del atributo 4,Valor(es) del atributo 4,Atributo visible 4,Atributo global 4,Nombre del atributo 5,Valor(es) del atributo 5,Atributo visible 5,Atributo global 5,Nombre del atributo 6,Valor(es) del atributo 6,Atributo visible 6,Atributo global 6,Nombre del atributo 7,Valor(es) del atributo 7,Atributo visible 7,Atributo global 7,Nombre del atributo 8,Valor(es) del atributo 8,Atributo visible 8,Atributo global 8
3816,simple,PMAD4144B,,Antena VHF corta 136-144 MHZ 5cm,1,0,visible,Antena rango VHF,,1,,0,0,17903,"Ventas > Accesorios, Ventas > Accesorios > Antenas",,,https://www.interwins.cl/wp-content/uploads/2023/12/PMAD4144-Antena-VHF-corta-136-144MHZ-5cm.png,526,,Compatibilidad,SL500e,1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Antenas,1,1,Frecuencia,VHF,1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,Marca,Motorola,1,1,,,,
3818,simple,PMAD4145B,,Antena VHF corta 144-156 MHZ 5cm,1,0,visible,Antena rango VHF,,1,,0,0,17903,"Ventas > Accesorios, Ventas > Accesorios > Antenas",,,https://www.interwins.cl/wp-content/uploads/2023/12/PMAD4145-Antena-VHF-corta-136-144-MHZ-5cm.png,527,,Compatibilidad,SL500e,1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Antenas,1,1,Frecuencia,VHF,1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,Marca,Motorola,1,1,,,,
3820,simple,PMAD4146B,,Antena VHF corta 156-174MHZ 5cm,1,0,visible,Antena rango VHF,,1,,0,0,17903,"Ventas > Accesorios, Ventas > Accesorios > Antenas",,,https://www.interwins.cl/wp-content/uploads/2023/12/PMAD4146-Antena-VHF-corta-156-174-MHZ-5cm.png,528,,Compatibilidad,SL500e,1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Antenas,1,1,Frecuencia,VHF,1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,Marca,Motorola,1,1,,,,
3822,simple,PMAE4093B,,Antena UHF corta 403-425 MHZ 4.5cm,1,0,visible,Antena rango UHF,,1,,0,0,17903,"Ventas > Accesorios, Ventas > Accesorios > Antenas",,,https://www.interwins.cl/wp-content/uploads/2023/12/PMAE4093-Antena-UHF-corta-403-425MHZ.png,520,,Compatibilidad,SL500e,1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Antenas,1,1,Frecuencia,UHF,1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,Marca,Motorola,1,1,,,,
3824,simple,PMAE4094B,,Antena UHF corta 420-445MHZ 4.5cm,1,0,visible,Antena rango UHF,,1,,0,0,17903,"Ventas > Accesorios, Ventas > Accesorios > Antenas",,,https://www.interwins.cl/wp-content/uploads/2023/06/Antena-UHF-corta-420-445MHZ-4.-5cm.jpg,521,,Compatibilidad,SL500e,1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Antenas,1,1,Frecuencia,UHF,1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,Marca,Motorola,1,1,,,,
3826,simple,PMAE4095B,,Antena UHF corta 435-470MHZ 4.5cm,1,0,visible,Antena rango UHF,,1,,0,0,17903,"Ventas > Accesorios, Ventas > Accesorios > Antenas",,,https://www.interwins.cl/wp-content/uploads/2023/06/Antena-UHF-corta-435-470MHZ-4.-5cm.jpg,522,,Compatibilidad,SL500e,1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Antenas,1,1,Frecuencia,UHF,1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,Marca,Motorola,1,1,,,,
3828,simple,AAE19X502,,"Antena ATV-6B 150-163 MHz 3.5""",1,0,visible,Antena rango VHF,,1,,0,0,19537,"Ventas > Accesorios, Ventas > Accesorios > Antenas",,,https://www.interwins.cl/wp-content/uploads/2023/12/AAE19X502-Antena-ATV-6B-150-163-MHz-3.5.jpg,490,,Compatibilidad,VX261,1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Antenas,1,1,Frecuencia,VHF,1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,Marca,Motorola,1,1,,,,
3830,simple,AAE19X503,,"Antena ATV-6C 161-174 MHz 3.5""",1,0,visible,Antena rango VHF,,1,,0,0,16932,"Ventas > Accesorios, Ventas > Accesorios > Antenas",,,https://www.interwins.cl/wp-content/uploads/2023/06/Antena-ATV-6C-161-174-MHz-3.5-.jpg,491,,Compatibilidad,VX261,1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Antenas,1,1,Frecuencia,VHF,1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,Marca,Motorola,1,1,,,,
3832,simple,AAE24X501,,"Antena ATV-8A 134-150 MHz Sable 6""",1,0,visible,Antena rango VHF,,1,,0,0,18235,"Ventas > Accesorios, Ventas > Accesorios > Antenas",,,https://www.interwins.cl/wp-content/uploads/2023/12/AAE24X501-Antena-ATV-8A-134-150-MHz-Sable-6.jpg,492,,Compatibilidad,VX261,1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Antenas,1,1,Frecuencia,VHF,1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,Marca,Motorola,1,1,,,,
3834,simple,AAE24X502,,"Antena ATV-8B 150-163 MHz Sable 6""",1,0,visible,Antena rango VHF,,1,,0,0,18235,"Ventas > Accesorios, Ventas > Accesorios > Antenas",,,https://www.interwins.cl/wp-content/uploads/2023/12/AAE24X502-Antena-ATV-8A-150-163-MHz-Sable-6.jpg,493,,Compatibilidad,VX261,1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Antenas,1,1,Frecuencia,VHF,1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,Marca,Motorola,1,1,,,,
3836,simple,AAE24X503,,"Antena ATV-8C 162-174 MHz Sable 6""",1,0,visible,Antena rango VHF,,1,,0,0,18235,"Ventas > Accesorios, Ventas > Accesorios > Antenas",,,https://www.interwins.cl/wp-content/uploads/2023/12/AAE24X503-Antena-ATV-8A-162-174-MHz-Sable-6.jpg,494,,Compatibilidad,VX261,1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Antenas,1,1,Frecuencia,VHF,1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,Marca,Motorola,1,1,,,,
3838,simple,AAG42X501,,"ATV-6XL Antena VHF s/sintonizar 7""",1,0,visible,Antena rango VHF,,1,,0,0,18235,"Ventas > Accesorios, Ventas > Accesorios > Antenas",,,https://www.interwins.cl/wp-content/uploads/2023/12/AAG42X501-ATV-6XL-Antena-VHF-sin-sintonizar-7.jpg,532,,Compatibilidad,VX261,1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Antenas,1,1,Frecuencia,VHF,1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,Marca,Motorola,1,1,,,,
